School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Total New Teachers With 1 3 Years Experience,Percent Of Teachers With 1 3 Years Experience,Total New Teachers With Less Than 1 Year Experience,Percent Of Teachers With Less Than 1 Year Experience
20232024,051,HENDERSON,251,Henderson County,030,A B Chandler Elementary School,251030,051251030,210271000573,WKEC,908,A1,20,0,0.00,0,0.00
20232024,051,HENDERSON,251,Henderson County,033,East Heights Elementary School,251033,051251033,210271000574,WKEC,908,A1,30,5,16.70,0,0.00
20232024,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,WKEC,908,A1,115,14,12.20,4,3.50
20232024,051,HENDERSON,251,Henderson County,065,Henderson County North Middle School,251065,051251065,210271000578,WKEC,908,A1,51,6,11.80,5,9.80
20232024,051,HENDERSON,251,Henderson County,070,Niagara Elementary School,251070,051251070,210271000579,WKEC,908,A1,19,5,26.30,0,0.00
20232024,051,HENDERSON,251,Henderson County,080,Thelma B. Johnson Early Learning Center,251080,051251080,210271002306,WKEC,908,A4,15,2,13.30,1,6.70
20232024,051,HENDERSON,251,Henderson County,091,South Heights Elementary School,251091,051251091,210271000581,WKEC,908,A1,31,4,12.90,0,0.00
20232024,051,HENDERSON,251,Henderson County,110,Spottsville Elementary School,251110,051251110,210271000583,WKEC,908,A1,38,7,18.40,1,2.60
20232024,051,HENDERSON,251,Henderson County,150,Henderson County South Middle School,251150,051251150,210271000585,WKEC,908,A1,48,7,14.60,2,4.20
20232024,051,HENDERSON,251,Henderson County,160,Jefferson Elementary School,251160,051251160,210271000586,WKEC,908,A1,31,3,9.70,3,9.70
20232024,052,HENRY,255,Henry County,,All Schools,255000,,,OVEC,906,,93,24,25.80,5,5.40
20232024,052,HENRY,255,Henry County,005,Henry County Early Childhood,255005,052255005,210276002418,OVEC,906,A4,5,1,20.00,0,0.00
20232024,052,HENRY,255,Henry County,010,Campbellsburg Elementary School,255010,052255010,210276000588,OVEC,906,A1,6,1,16.70,2,33.30
20232024,052,HENRY,255,Henry County,020,Eastern Elementary School,255020,052255020,210276000589,OVEC,906,A1,3,0,0.00,0,0.00
20232024,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,OVEC,906,A1,43,9,20.90,3,7.00
20232024,052,HENRY,255,Henry County,038,Henry County Middle School,255038,052255038,210276000591,OVEC,906,A1,30,13,43.30,0,0.00
20232024,052,HENRY,255,Henry County,040,New Castle Elementary School,255040,052255040,210276000592,OVEC,906,A1,6,0,0.00,0,0.00
20232024,053,HICKMAN,261,Hickman County,,All Schools,261000,,,WKEC,908,,52,10,19.20,1,1.90
20232024,053,HICKMAN,261,Hickman County,020,Hickman County Elementary School,261020,053261020,210279000593,WKEC,908,A1,28,5,17.90,0,0.00
20232024,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,WKEC,908,A1,24,5,20.80,1,4.20
20232024,054,HOPKINS,265,Hopkins County,,All Schools,265000,,,WKEC,908,,403,65,16.10,15,3.70
20232024,054,HOPKINS,265,Hopkins County,004,Hopkins County Schools Academy,265004,054265004,210286002280,WKEC,908,A5,1,0,0.00,0,0.00
20232024,054,HOPKINS,265,Hopkins County,005,Hopkins County Day Treatment,265005,054265005,210286001586,WKEC,908,A6,5,1,20.00,0,0.00
20232024,054,HOPKINS,265,Hopkins County,006,West Hopkins School,265006,054265006,210286001472,WKEC,908,A1,30,4,13.30,1,3.30
20232024,054,HOPKINS,265,Hopkins County,020,Jesse Stuart Elementary School,265020,054265020,210286000673,WKEC,908,A1,23,2,8.70,1,4.30
20232024,054,HOPKINS,265,Hopkins County,075,James Madison Middle School,265075,054265075,210286000681,WKEC,908,A1,29,6,20.70,2,6.90
20232024,054,HOPKINS,265,Hopkins County,090,Grapevine Elementary School,265090,054265090,210286000598,WKEC,908,A1,18,4,22.20,0,0.00
20232024,054,HOPKINS,265,Hopkins County,105,Hopkins Co Career & Technology Center,265105,054265105,210286002425,WKEC,908,A2,6,1,16.70,0,0.00
20232024,054,HOPKINS,265,Hopkins County,110,Hanson Elementary School,265110,054265110,210286000600,WKEC,908,A1,23,0,0.00,1,4.30
20232024,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,WKEC,908,A1,60,7,11.70,2,3.30
20232024,054,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,265140,054265140,210286000601,WKEC,908,A1,35,10,28.60,3,8.60
20232024,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,WKEC,908,A1,69,14,20.30,2,2.90
20232024,054,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,265185,054265185,210286001499,WKEC,908,A1,24,2,8.30,1,4.20
20232024,054,HOPKINS,265,Hopkins County,200,Pride Elementary School,265200,054265200,210286000606,WKEC,908,A1,24,1,4.20,0,0.00
20232024,054,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,265250,054265250,210286000611,WKEC,908,A1,23,9,39.10,0,0.00
20232024,054,HOPKINS,265,Hopkins County,280,Southside Elementary School,265280,054265280,210286000474,WKEC,908,A1,33,4,12.10,2,6.10
20232024,055,JACKSON,271,Jackson County,,All Schools,271000,,,SESC,907,,138,23,16.70,10,7.20
20232024,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,SESC,907,A1,29,3,10.30,3,10.30
20232024,055,JACKSON,271,Jackson County,025,Jackson County Middle School,271025,055271025,210294001674,SESC,907,A1,28,8,28.60,1,3.60
20232024,055,JACKSON,271,Jackson County,027,Barnabus Home Middle School,271027,055271027,210294002375,SESC,907,A6,1,0,0.00,0,0.00
20232024,055,JACKSON,271,Jackson County,029,Barnabus Home High School,271029,055271029,210294002390,SESC,907,A6,1,0,0.00,0,0.00
20232024,055,JACKSON,271,Jackson County,031,Jackson Co Schools Learning Center,271031,055271031,210294002461,SESC,907,A5,2,0,0.00,0,0.00
20232024,055,JACKSON,271,Jackson County,180,McKee Elementary School,271180,055271180,210294000617,SESC,907,A1,27,4,14.80,2,7.40
20232024,055,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,055271280,210294000619,SESC,907,A1,22,4,18.20,3,13.60
20232024,055,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,055271340,210294000620,SESC,907,A1,28,4,14.30,1,3.60
20232024,013,BREATHITT,272,Jackson Independent,,All Schools,272000,,,KVEC,904,,21,2,9.50,0,0.00
20232024,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,KVEC,904,A1,21,2,9.50,0,0.00
20232024,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,,GREC,909,,6013,707,11.80,262,4.40
20232024,056,JEFFERSON,275,Jefferson County,004,Camp Taylor Elementary,275004,056275004,210299000623,GREC,909,A1,32,2,6.30,0,0.00
20232024,056,JEFFERSON,275,Jefferson County,005,Cane Run Elementary,275005,056275005,210299000624,GREC,909,A1,23,5,21.70,1,4.30
20232024,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,GREC,909,A1,113,2,1.80,3,2.70
20232024,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary,275010,056275010,210299000626,GREC,909,A1,38,6,15.80,0,0.00
20232024,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000627,GREC,909,A1,39,1,2.60,0,0.00
20232024,056,JEFFERSON,275,Jefferson County,012,Fern Creek High,275012,056275012,210299000628,GREC,909,A1,109,11,10.10,5,4.60
20232024,056,JEFFERSON,275,Jefferson County,013,Greathouse/Shryock Traditional,275013,056275013,210299000629,GREC,909,A1,31,0,0.00,1,3.20
20232024,056,JEFFERSON,275,Jefferson County,014,Greenwood Elementary,275014,056275014,210299000630,GREC,909,A1,23,1,4.30,1,4.30
20232024,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000631,GREC,909,A1,39,3,7.70,0,0.00
